start_date,end_date,location,court_surface,prize_money,currency,year,player_id,player_name,opponent_id,opponent_name,tournament,round,num_sets,sets_won,games_won,games_against,tiebreaks_won,tiebreaks_total,serve_rating,aces,double_faults,first_serve_made,first_serve_attempted,first_serve_points_made,first_serve_points_attempted,round_num,nation,match_ID
2/27/2012,3/2/2012,MAS,Hard,,,2012,ajay-yadav,,syed-mohd-agil-syed-naguib,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,3rd Round Qualifying,2,0,8,12,0,0,,,,,,,,2,MAS,1652
2/27/2012,3/2/2012,MAS,Hard,,,2012,anton-djamalov,,aditya-dias,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 32,2,2,12,6,0,0,,,,,,,,3,MAS,1653
2/27/2012,3/2/2012,MAS,Hard,,,2012,anton-djamalov,,mohd-assri-merzuki,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 16,2,0,4,12,0,0,,,,,,,,4,MAS,1654
2/27/2012,3/2/2012,MAS,Hard,,,2012,anton-djamalov_jess-david-alexander,,chanudom-wiriyajanyong_paramin-plodpai,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Quarter-Finals,2,0,3,12,0,0,,,,,,,,5,MAS,1655
2/27/2012,3/2/2012,MAS,Hard,,,2012,anton-djamalov_jess-david-alexander,,nam-hoang-ly_nuradim-ramdani,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 16,2,1,12,10,0,1,,,,,,,,4,MAS,1656
2/27/2012,3/2/2012,MAS,Hard,,,2012,arief-rahman,,aaron-yung-zhen-yap,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,1st Round Qualifying,2,2,12,1,0,0,,,,,,,,0,MAS,1657
2/27/2012,3/2/2012,MAS,Hard,,,2012,arief-rahman,,takeru-watanabe,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,2nd Round Qualifying,2,0,4,12,0,0,,,,,,,,1,MAS,1658
2/27/2012,3/2/2012,MAS,Hard,,,2012,benjamin-lim,,jun-sing-tan,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,1st Round Qualifying,2,0,0,12,0,0,,,,,,,,0,MAS,1659
2/27/2012,3/2/2012,MAS,Hard,,,2012,bharath-reddiyar,,ibrahim-unggullaga,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,1st Round Qualifying,2,0,3,12,0,0,,,,,,,,0,MAS,1660
2/27/2012,3/2/2012,MAS,Hard,,,2012,carter-lin,,chun-hun-wong,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Quarter-Finals,2,0,4,12,0,0,,,,,,,,5,MAS,1661
2/27/2012,3/2/2012,MAS,Hard,,,2012,carter-lin,,nam-hoang-ly,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 16,2,2,13,6,0,0,,,,,,,,4,MAS,1662
2/27/2012,3/2/2012,MAS,Hard,,,2012,carter-lin,,yu-hao-chen,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 32,3,2,16,14,0,0,,,,,,,,3,MAS,1663
2/27/2012,3/2/2012,MAS,Hard,,,2012,carter-lin_mohd-assri-merzuki,,ahmed-deedat-abdul-razak_duckhee-lee,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Finals,2,0,9,13,0,0,,,,,,,,7,MAS,1664
2/27/2012,3/2/2012,MAS,Hard,,,2012,carter-lin_mohd-assri-merzuki,,chanudom-wiriyajanyong_paramin-plodpai,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Semi-Finals,2,2,13,6,0,0,,,,,,,,6,MAS,1665
2/27/2012,3/2/2012,MAS,Hard,,,2012,carter-lin_mohd-assri-merzuki,,fahmi-seff_kar-win-low,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 16,2,2,12,0,0,0,,,,,,,,4,MAS,1666
2/27/2012,3/2/2012,MAS,Hard,,,2012,carter-lin_mohd-assri-merzuki,,khoo-er-yang-khoo_syed-mohd-agil-syed-naguib,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Quarter-Finals,2,2,12,5,0,0,,,,,,,,5,MAS,1667
2/27/2012,3/2/2012,MAS,Hard,,,2012,chanudom-wiriyajanyong,,duckhee-lee,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 32,2,0,2,12,0,0,,,,,,,,3,MAS,1668
2/27/2012,3/2/2012,MAS,Hard,,,2012,chanudom-wiriyajanyong_paramin-plodpai,,anton-djamalov_jess-david-alexander,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Quarter-Finals,2,2,12,3,0,0,,,,,,,,5,MAS,1669
2/27/2012,3/2/2012,MAS,Hard,,,2012,chanudom-wiriyajanyong_paramin-plodpai,,carter-lin_mohd-assri-merzuki,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Semi-Finals,2,0,6,13,0,0,,,,,,,,6,MAS,1670
2/27/2012,3/2/2012,MAS,Hard,,,2012,chanudom-wiriyajanyong_paramin-plodpai,,chi-shan-jao_wei-de-lin,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 16,2,1,10,9,0,0,,,,,,,,4,MAS,1671
2/27/2012,3/2/2012,MAS,Hard,,,2012,chayanon-kaewsuto,,chun-hun-wong,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 32,3,1,10,16,0,0,,,,,,,,3,MAS,1672
2/27/2012,3/2/2012,MAS,Hard,,,2012,chayanon-kaewsuto_congsup-congcar,,jurence-zosimo-mendoza_singekrawee-wattanakul,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Quarter-Finals,2,0,7,12,0,0,,,,,,,,5,MAS,1673
2/27/2012,3/2/2012,MAS,Hard,,,2012,chayanon-kaewsuto_congsup-congcar,,takeru-watanabe_yusuke-takahashi,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 16,2,2,13,9,1,1,,,,,,,,4,MAS,1674
2/27/2012,3/2/2012,MAS,Hard,,,2012,chi-shan-jao,,fahmi-seff,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 16,2,2,12,6,0,0,,,,,,,,4,MAS,1675
2/27/2012,3/2/2012,MAS,Hard,,,2012,chi-shan-jao,,kar-win-low,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 32,2,2,12,4,0,0,,,,,,,,3,MAS,1676
2/27/2012,3/2/2012,MAS,Hard,,,2012,chi-shan-jao,,stanislav-korshunov,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Quarter-Finals,3,1,17,18,0,1,,,,,,,,5,MAS,1677
2/27/2012,3/2/2012,MAS,Hard,,,2012,chi-shan-jao_wei-de-lin,,chanudom-wiriyajanyong_paramin-plodpai,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 16,2,1,9,10,0,0,,,,,,,,4,MAS,1678
2/27/2012,3/2/2012,MAS,Hard,,,2012,christopher-yuxin-wu,,deveshwar-sivam,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,1st Round Qualifying,2,2,12,0,0,0,,,,,,,,0,MAS,1679
2/27/2012,3/2/2012,MAS,Hard,,,2012,christopher-yuxin-wu,,yusuke-takahashi,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,2nd Round Qualifying,2,0,1,12,0,0,,,,,,,,1,MAS,1680
2/27/2012,3/2/2012,MAS,Hard,,,2012,chun-hun-wong,,ahmed-deedat-abdul-razak,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 16,2,2,12,3,0,0,,,,,,,,4,MAS,1681
2/27/2012,3/2/2012,MAS,Hard,,,2012,chun-hun-wong,,carter-lin,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Quarter-Finals,2,2,12,4,0,0,,,,,,,,5,MAS,1682
2/27/2012,3/2/2012,MAS,Hard,,,2012,chun-hun-wong,,chayanon-kaewsuto,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 32,3,2,16,10,0,0,,,,,,,,3,MAS,1683
2/27/2012,3/2/2012,MAS,Hard,,,2012,chun-hun-wong,,mohd-assri-merzuki,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Semi-Finals,3,2,17,17,1,1,,,,,,,,6,MAS,1684
2/27/2012,3/2/2012,MAS,Hard,,,2012,chun-hun-wong,,stanislav-korshunov,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Finals,3,2,15,10,0,0,,,,,,,,7,MAS,1685
2/27/2012,3/2/2012,MAS,Hard,,,2012,chun-hun-wong_sharmal-dissanayake,,ahmed-deedat-abdul-razak_duckhee-lee,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 16,2,0,4,12,0,0,,,,,,,,4,MAS,1686
2/27/2012,3/2/2012,MAS,Hard,,,2012,colin-wei-ming-wong,,shao-chi-yang,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 32,2,0,6,12,0,0,,,,,,,,3,MAS,1687
2/27/2012,3/2/2012,MAS,Hard,,,2012,colin-wei-ming-wong_irfandi-hendrawan,,khoo-er-yang-khoo_syed-mohd-agil-syed-naguib,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 16,2,1,12,8,0,1,,,,,,,,4,MAS,1688
2/27/2012,3/2/2012,MAS,Hard,,,2012,congsup-congcar,,jurence-zosimo-mendoza,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 32,3,1,15,16,0,1,,,,,,,,3,MAS,1689
2/27/2012,3/2/2012,MAS,Hard,,,2012,corneill-spaapen,,ajay-yadav,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,1st Round Qualifying,2,0,1,12,0,0,,,,,,,,0,MAS,1690
2/27/2012,3/2/2012,MAS,Hard,,,2012,deveshwar-sivam,,christopher-yuxin-wu,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,1st Round Qualifying,2,0,0,12,0,0,,,,,,,,0,MAS,1691
2/27/2012,3/2/2012,MAS,Hard,,,2012,duckhee-lee,,chanudom-wiriyajanyong,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 32,2,2,12,2,0,0,,,,,,,,3,MAS,1692
2/27/2012,3/2/2012,MAS,Hard,,,2012,duckhee-lee,,stanislav-korshunov,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 16,3,1,12,17,0,0,,,,,,,,4,MAS,1693
2/27/2012,3/2/2012,MAS,Hard,,,2012,fahmi-seff,,chi-shan-jao,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 16,2,0,6,12,0,0,,,,,,,,4,MAS,1694
2/27/2012,3/2/2012,MAS,Hard,,,2012,fahmi-seff,,jun-sing-tan,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,2nd Round Qualifying,2,2,12,2,0,0,,,,,,,,1,MAS,1695
2/27/2012,3/2/2012,MAS,Hard,,,2012,fahmi-seff,,louis-dovert,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,1st Round Qualifying,2,2,12,0,0,0,,,,,,,,0,MAS,1696
2/27/2012,3/2/2012,MAS,Hard,,,2012,fahmi-seff,,sharmal-dissanayake,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 32,2,2,13,10,1,1,,,,,,,,3,MAS,1697
2/27/2012,3/2/2012,MAS,Hard,,,2012,fahmi-seff,,yu-hao-chen,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,3rd Round Qualifying,3,2,14,8,0,0,,,,,,,,2,MAS,1698
2/27/2012,3/2/2012,MAS,Hard,,,2012,fahmi-seff_kar-win-low,,carter-lin_mohd-assri-merzuki,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 16,2,0,0,12,0,0,,,,,,,,4,MAS,1699
2/27/2012,3/2/2012,MAS,Hard,,,2012,haru-inoue,,tobias-sean-waldau,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,1st Round Qualifying,3,2,15,7,0,0,,,,,,,,0,MAS,1700
2/27/2012,3/2/2012,MAS,Hard,,,2012,haru-inoue,,yu-hao-chen,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,2nd Round Qualifying,3,1,14,15,0,0,,,,,,,,1,MAS,1701
2/27/2012,3/2/2012,MAS,Hard,,,2012,ibrahim-unggullaga,,bharath-reddiyar,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,1st Round Qualifying,2,2,12,3,0,0,,,,,,,,0,MAS,1702
2/27/2012,3/2/2012,MAS,Hard,,,2012,ibrahim-unggullaga,,khoo-er-yang-khoo,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,2nd Round Qualifying,2,0,3,12,0,0,,,,,,,,1,MAS,1703
2/27/2012,3/2/2012,MAS,Hard,,,2012,irfandi-hendrawan,,mohd-assri-merzuki,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 32,3,1,11,16,0,0,,,,,,,,3,MAS,1704
2/27/2012,3/2/2012,MAS,Hard,,,2012,isa-mammetgulyyev,,michael-ming-xun-cheah,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,1st Round Qualifying,2,2,12,3,0,0,,,,,,,,0,MAS,1705
2/27/2012,3/2/2012,MAS,Hard,,,2012,isa-mammetgulyyev,,syed-mohd-agil-syed-naguib,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,2nd Round Qualifying,3,1,13,15,0,0,,,,,,,,1,MAS,1706
2/27/2012,3/2/2012,MAS,Hard,,,2012,jatinder-singh,,khoo-er-yang-khoo,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,1st Round Qualifying,2,0,5,12,0,0,,,,,,,,0,MAS,1707
2/27/2012,3/2/2012,MAS,Hard,,,2012,jess-david-alexander,,nam-hoang-ly,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 32,2,0,2,12,0,0,,,,,,,,3,MAS,1708
2/27/2012,3/2/2012,MAS,Hard,,,2012,joshua-jordan,,takeru-watanabe,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,1st Round Qualifying,2,0,3,9,0,0,,,,,,,,0,MAS,1709
2/27/2012,3/2/2012,MAS,Hard,,,2012,jun-sing-tan,,benjamin-lim,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,1st Round Qualifying,2,2,12,0,0,0,,,,,,,,0,MAS,1710
2/27/2012,3/2/2012,MAS,Hard,,,2012,jun-sing-tan,,fahmi-seff,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,2nd Round Qualifying,2,0,2,12,0,0,,,,,,,,1,MAS,1711
2/27/2012,3/2/2012,MAS,Hard,,,2012,jurence-zosimo-mendoza,,congsup-congcar,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 32,3,2,16,15,1,1,,,,,,,,3,MAS,1712
2/27/2012,3/2/2012,MAS,Hard,,,2012,jurence-zosimo-mendoza,,shao-yu-yu,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 16,2,2,12,3,0,0,,,,,,,,4,MAS,1713
2/27/2012,3/2/2012,MAS,Hard,,,2012,jurence-zosimo-mendoza,,wen-chun-liang,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Quarter-Finals,2,0,7,12,0,0,,,,,,,,5,MAS,1714
2/27/2012,3/2/2012,MAS,Hard,,,2012,jurence-zosimo-mendoza_singekrawee-wattanakul,,ahmed-deedat-abdul-razak_duckhee-lee,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Semi-Finals,2,1,11,10,0,0,,,,,,,,6,MAS,1715
2/27/2012,3/2/2012,MAS,Hard,,,2012,jurence-zosimo-mendoza_singekrawee-wattanakul,,chayanon-kaewsuto_congsup-congcar,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Quarter-Finals,2,2,12,7,0,0,,,,,,,,5,MAS,1716
2/27/2012,3/2/2012,MAS,Hard,,,2012,jurence-zosimo-mendoza_singekrawee-wattanakul,,shao-chi-yang_yu-hao-chen,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 16,2,2,12,5,0,0,,,,,,,,4,MAS,1717
2/27/2012,3/2/2012,MAS,Hard,,,2012,kamil-pilch,,makoto-ochi,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,2nd Round Qualifying,2,0,4,12,0,0,,,,,,,,1,MAS,1718
8/29/1953,9/7/1953,USA,Hard,,,1953,george-stewart,,thomas-boys,,us-championships,Round of 128,5,4,104,18,0,0,,,,,,,,1,USA,1719
2/27/2012,3/2/2012,MAS,Hard,,,2012,kamil-pilch,,muhammad-khairil-anas-abdul-rahim,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,1st Round Qualifying,2,2,12,5,0,0,,,,,,,,0,MAS,1720
2/27/2012,3/2/2012,MAS,Hard,,,2012,kar-win-low,,chi-shan-jao,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 32,2,0,4,12,0,0,,,,,,,,3,MAS,1721
2/27/2012,3/2/2012,MAS,Hard,,,2012,keenan-jin-hooi-kam,,makoto-ochi,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,1st Round Qualifying,2,0,3,12,0,0,,,,,,,,0,MAS,1722
2/27/2012,3/2/2012,MAS,Hard,,,2012,khoo-er-yang-khoo,,ibrahim-unggullaga,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,2nd Round Qualifying,2,2,12,3,0,0,,,,,,,,1,MAS,1723
2/27/2012,3/2/2012,MAS,Hard,,,2012,khoo-er-yang-khoo,,jatinder-singh,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,1st Round Qualifying,2,2,12,5,0,0,,,,,,,,0,MAS,1724
2/27/2012,3/2/2012,MAS,Hard,,,2012,khoo-er-yang-khoo,,makoto-ochi,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,3rd Round Qualifying,2,2,12,6,0,0,,,,,,,,2,MAS,1725
2/27/2012,3/2/2012,MAS,Hard,,,2012,khoo-er-yang-khoo,,stanislav-korshunov,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 32,2,0,4,12,0,0,,,,,,,,3,MAS,1726
2/27/2012,3/2/2012,MAS,Hard,,,2012,khoo-er-yang-khoo_syed-mohd-agil-syed-naguib,,carter-lin_mohd-assri-merzuki,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Quarter-Finals,2,0,5,12,0,0,,,,,,,,5,MAS,1727
2/27/2012,3/2/2012,MAS,Hard,,,2012,khoo-er-yang-khoo_syed-mohd-agil-syed-naguib,,colin-wei-ming-wong_irfandi-hendrawan,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 16,2,1,8,12,1,1,,,,,,,,4,MAS,1728
2/27/2012,3/2/2012,MAS,Hard,,,2012,louis-dovert,,fahmi-seff,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,1st Round Qualifying,2,0,0,12,0,0,,,,,,,,0,MAS,1729
2/27/2012,3/2/2012,MAS,Hard,,,2012,makoto-ochi,,kamil-pilch,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,2nd Round Qualifying,2,2,12,4,0,0,,,,,,,,1,MAS,1730
2/27/2012,3/2/2012,MAS,Hard,,,2012,makoto-ochi,,keenan-jin-hooi-kam,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,1st Round Qualifying,2,2,12,3,0,0,,,,,,,,0,MAS,1731
2/27/2012,3/2/2012,MAS,Hard,,,2012,makoto-ochi,,khoo-er-yang-khoo,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,3rd Round Qualifying,2,0,6,12,0,0,,,,,,,,2,MAS,1732
2/27/2012,3/2/2012,MAS,Hard,,,2012,michael-ming-xun-cheah,,isa-mammetgulyyev,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,1st Round Qualifying,2,0,3,12,0,0,,,,,,,,0,MAS,1733
2/27/2012,3/2/2012,MAS,Hard,,,2012,mochammad-rizky-widianto,,syed-mohd-agil-syed-naguib,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,1st Round Qualifying,2,0,7,13,0,1,,,,,,,,0,MAS,1734
2/27/2012,3/2/2012,MAS,Hard,,,2012,mohd-assri-merzuki,,anton-djamalov,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 16,2,2,12,4,0,0,,,,,,,,4,MAS,1735
2/27/2012,3/2/2012,MAS,Hard,,,2012,mohd-assri-merzuki,,chun-hun-wong,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Semi-Finals,3,1,17,17,0,1,,,,,,,,6,MAS,1736
2/27/2012,3/2/2012,MAS,Hard,,,2012,mohd-assri-merzuki,,irfandi-hendrawan,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 32,3,2,16,11,0,0,,,,,,,,3,MAS,1737
2/27/2012,3/2/2012,MAS,Hard,,,2012,mohd-assri-merzuki,,shao-chi-yang,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Quarter-Finals,2,2,12,5,0,0,,,,,,,,5,MAS,1738
2/27/2012,3/2/2012,MAS,Hard,,,2012,muhammad-khairil-anas-abdul-rahim,,kamil-pilch,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,1st Round Qualifying,2,0,5,12,0,0,,,,,,,,0,MAS,1739
2/27/2012,3/2/2012,MAS,Hard,,,2012,nam-hoang-ly,,carter-lin,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 16,2,0,6,13,0,0,,,,,,,,4,MAS,1740
2/27/2012,3/2/2012,MAS,Hard,,,2012,nam-hoang-ly,,jess-david-alexander,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 32,2,2,12,2,0,0,,,,,,,,3,MAS,1741
2/27/2012,3/2/2012,MAS,Hard,,,2012,nam-hoang-ly_nuradim-ramdani,,anton-djamalov_jess-david-alexander,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 16,2,1,10,12,1,1,,,,,,,,4,MAS,1742
2/27/2012,3/2/2012,MAS,Hard,,,2012,nuradim-ramdani,,shao-yu-yu,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 32,3,1,12,17,0,0,,,,,,,,3,MAS,1743
2/27/2012,3/2/2012,MAS,Hard,,,2012,paramin-plodpai,,takeru-watanabe,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 32,2,0,3,12,0,0,,,,,,,,3,MAS,1744
2/27/2012,3/2/2012,MAS,Hard,,,2012,robert-a.-allan,,syed-mohd-agil-syed-naguib,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 32,3,1,15,15,0,1,,,,,,,,3,MAS,1745
2/27/2012,3/2/2012,MAS,Hard,,,2012,robert-a.-allan_stanislav-korshunov,,ahmed-deedat-abdul-razak_duckhee-lee,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Quarter-Finals,2,0,9,13,0,0,,,,,,,,5,MAS,1746
2/27/2012,3/2/2012,MAS,Hard,,,2012,robert-a.-allan_stanislav-korshunov,,shao-yu-yu_wen-chun-liang,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 16,2,2,12,5,0,0,,,,,,,,4,MAS,1747
2/27/2012,3/2/2012,MAS,Hard,,,2012,shao-chi-yang,,colin-wei-ming-wong,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 32,2,2,12,6,0,0,,,,,,,,3,MAS,1748
2/27/2012,3/2/2012,MAS,Hard,,,2012,shao-chi-yang,,mohd-assri-merzuki,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Quarter-Finals,2,0,5,12,0,0,,,,,,,,5,MAS,1749
2/27/2012,3/2/2012,MAS,Hard,,,2012,shao-chi-yang,,takeru-watanabe,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 16,2,2,12,5,0,0,,,,,,,,4,MAS,1750
2/27/2012,3/2/2012,MAS,Hard,,,2012,shao-chi-yang_yu-hao-chen,,jurence-zosimo-mendoza_singekrawee-wattanakul,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 16,2,0,5,12,0,0,,,,,,,,4,MAS,1751
2/27/2012,3/2/2012,MAS,Hard,,,2012,shao-yu-yu,,jurence-zosimo-mendoza,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 16,2,0,3,12,0,0,,,,,,,,4,MAS,1752
2/27/2012,3/2/2012,MAS,Hard,,,2012,shao-yu-yu,,nuradim-ramdani,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 32,3,2,17,12,0,0,,,,,,,,3,MAS,1753
2/27/2012,3/2/2012,MAS,Hard,,,2012,shao-yu-yu_wen-chun-liang,,robert-a.-allan_stanislav-korshunov,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 16,2,0,5,12,0,0,,,,,,,,4,MAS,1754
2/27/2012,3/2/2012,MAS,Hard,,,2012,sharmal-dissanayake,,fahmi-seff,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 32,2,0,10,13,0,1,,,,,,,,3,MAS,1755
2/27/2012,3/2/2012,MAS,Hard,,,2012,shoki-kasahara,,ahmad-faez-shamsuddin,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,1st Round Qualifying,2,2,12,2,0,0,,,,,,,,0,MAS,1756
2/27/2012,3/2/2012,MAS,Hard,,,2012,shoki-kasahara,,ajay-yadav,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,2nd Round Qualifying,2,0,10,14,0,0,,,,,,,,1,MAS,1757
2/27/2012,3/2/2012,MAS,Hard,,,2012,singekrawee-wattanakul,,wen-chun-liang,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 32,3,1,13,17,0,0,,,,,,,,3,MAS,1758
2/27/2012,3/2/2012,MAS,Hard,,,2012,stanislav-korshunov,,chi-shan-jao,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Quarter-Finals,3,2,18,17,1,1,,,,,,,,5,MAS,1759
2/27/2012,3/2/2012,MAS,Hard,,,2012,stanislav-korshunov,,chun-hun-wong,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Finals,3,1,10,15,0,0,,,,,,,,7,MAS,1760
2/27/2012,3/2/2012,MAS,Hard,,,2012,stanislav-korshunov,,duckhee-lee,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 16,3,2,17,12,0,0,,,,,,,,4,MAS,1761
2/27/2012,3/2/2012,MAS,Hard,,,2012,stanislav-korshunov,,khoo-er-yang-khoo,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 32,2,2,12,4,0,0,,,,,,,,3,MAS,1762
2/27/2012,3/2/2012,MAS,Hard,,,2012,stanislav-korshunov,,wen-chun-liang,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Semi-Finals,2,2,13,6,0,0,,,,,,,,6,MAS,1763
2/27/2012,3/2/2012,MAS,Hard,,,2012,syed-mohd-agil-syed-naguib,,ajay-yadav,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,3rd Round Qualifying,2,2,12,8,0,0,,,,,,,,2,MAS,1764
2/27/2012,3/2/2012,MAS,Hard,,,2012,syed-mohd-agil-syed-naguib,,isa-mammetgulyyev,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,2nd Round Qualifying,3,2,15,13,0,0,,,,,,,,1,MAS,1765
2/27/2012,3/2/2012,MAS,Hard,,,2012,syed-mohd-agil-syed-naguib,,mochammad-rizky-widianto,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,1st Round Qualifying,2,2,13,7,1,1,,,,,,,,0,MAS,1766
